Date,Open,High,Low,Close,Adj Close,Volume
17/02/2003,590.390015,602.22998,588.219971,601.869995,601.869995,648000
18/02/2003,602.570007,606.400024,593.76001,603.450012,603.450012,547200
19/02/2003,613.150024,616.789978,600.51001,600.830017,600.830017,531000
20/02/2003,601.289978,606.219971,597.969971,605.51001,605.51001,1036000
21/02/2003,605.26001,605.26001,597.039978,603.599976,603.599976,799000
24/02/2003,608.77002,619.450012,608.77002,616.289978,616.289978,615400
25/02/2003,604.669983,605.340027,592.25,592.25,592.25,525000
26/02/2003,594.419983,597.690002,588.940002,590.26001,590.26001,567600
27/02/2003,580.909973,585.330017,576.070007,582.460022,582.460022,562600
28/02/2003,586.070007,587.940002,573.299988,575.429993,575.429993,596200
03/03/2003,578.5,590.549988,577.539978,590.039978,590.039978,605600
04/03/2003,581.090027,581.679993,573.150024,576.580017,576.580017,584600
05/03/2003,567.299988,567.530029,557.679993,560.26001,560.26001,764000
06/03/2003,564.73999,564.869995,551.799988,555.330017,555.330017,735600
07/03/2003,547.890015,555.380005,544.090027,546.02002,546.02002,635000
10/03/2003,545.539978,548.289978,541.289978,544.23999,544.23999,607000
11/03/2003,531.780029,538.619995,530.549988,532.530029,532.530029,657800
12/03/2003,531.169983,534.76001,524.530029,531.809998,531.809998,793800
13/03/2003,530.859985,531.780029,514.429993,531.780029,531.780029,679600
14/03/2003,547.289978,548.450012,534.51001,537.650024,537.650024,759000
17/03/2003,535.789978,535.789978,512.299988,515.23999,515.23999,640200
18/03/2003,536.690002,539.299988,526.859985,537.309998,537.309998,682800
19/03/2003,534.859985,546.679993,534.640015,541.780029,541.780029,615600
20/03/2003,553.630005,568.659973,548.450012,568.460022,568.460022,1076200
21/03/2003,569.669983,576.950012,565.340027,575.77002,575.77002,822400
24/03/2003,579.080017,579.080017,568.27002,569.849976,569.849976,876000
25/03/2003,550.549988,558.440002,550.280029,554.97998,554.97998,882000
26/03/2003,562.200012,565.5,551.409973,554.789978,554.789978,890600
27/03/2003,550.539978,551.799988,546.460022,549.26001,549.26001,604600
28/03/2003,552.130005,556.330017,544.669983,556.330017,556.330017,484400
31/03/2003,547.75,549.320007,534.22998,535.700012,535.700012,545000
01/04/2003,529.070007,538.679993,525.51001,538.559998,538.559998,525200
02/04/2003,540.919983,543.539978,533.130005,542.919983,542.919983,639600
03/04/2003,555.72998,556.210022,543.580017,545.23999,545.23999,626800
04/04/2003,540.26001,558.840027,536.700012,558.01001,558.01001,550400
07/04/2003,566.929993,589.340027,563.26001,585.900024,585.900024,797000
08/04/2003,576.460022,593.090027,574.159973,587.320007,587.320007,861400
09/04/2003,581.299988,582.599976,569.469971,569.469971,569.469971,762000
10/04/2003,569.51001,578.559998,565.830017,577.72998,577.72998,741400
11/04/2003,577.090027,597.02002,574.299988,582.969971,582.969971,900400
14/04/2003,590.039978,603.409973,588.909973,594.400024,594.400024,719600
15/04/2003,606.599976,608.190002,599.150024,604.98999,604.98999,789400
16/04/2003,616.320007,625.01001,614.450012,621.340027,621.340027,894600
17/04/2003,614.669983,619.619995,611.940002,612.719971,612.719971,789800
18/04/2003,623.169983,625.130005,616.289978,624.77002,624.77002,840000
21/04/2003,623.890015,627.5,615.77002,620.830017,620.830017,752400
22/04/2003,614.97998,614.97998,601.849976,603.320007,603.320007,773200
23/04/2003,609.200012,611.919983,597.929993,598.090027,598.090027,748000
24/04/2003,598.200012,600.929993,584.429993,588.349976,588.349976,692400
25/04/2003,578.200012,578.200012,560.530029,566.630005,566.630005,660800
28/04/2003,559.030029,573.340027,556.150024,569.02002,569.02002,467200
29/04/2003,580.440002,599.099976,579.109985,597.359985,597.359985,529800
30/04/2003,597.22998,604.210022,593.159973,599.349976,599.349976,452200
01/05/2003,null,null,null,null,null,null
02/05/2003,600.469971,602.619995,582.869995,597.440002,597.440002,437600
05/05/2003,null,null,null,null,null,null
06/05/2003,603.049988,609.719971,602.289978,604.330017,604.330017,570800
07/05/2003,610.869995,618.47998,606.880005,618.080017,618.080017,513400
08/05/2003,null,null,null,null,null,null
09/05/2003,612.25,619.25,608.409973,619.109985,619.109985,588200
12/05/2003,631.900024,637.190002,630.140015,631.039978,631.039978,656000
13/05/2003,631.820007,633.809998,613.25,614.070007,614.070007,614400
14/05/2003,610.630005,616.820007,606.059998,609.969971,609.969971,484400
15/05/2003,613.630005,620.450012,605.619995,619.349976,619.349976,634600
16/05/2003,619.119995,622.640015,607.73999,610.809998,610.809998,506400
19/05/2003,603.77002,603.77002,592.840027,596.359985,596.359985,350400
20/05/2003,585.859985,602.090027,584.619995,602.080017,602.080017,421600
21/05/2003,599.549988,603.23999,596.289978,600.570007,600.570007,442400
22/05/2003,599.059998,607.97998,591.72998,595.380005,595.380005,449000
23/05/2003,602.799988,612.070007,601.030029,611.51001,611.51001,441200
26/05/2003,611.150024,621.650024,607.76001,617.650024,617.650024,483800
27/05/2003,619.859985,620,609.049988,614.299988,614.299988,470000
28/05/2003,629.190002,630.919983,622.530029,628.359985,628.359985,604000
29/05/2003,624.099976,636.200012,623.01001,632.429993,632.429993,454400
30/05/2003,632.150024,635.809998,627.02002,633.419983,633.419983,470200
02/06/2003,643.929993,649.690002,642.609985,648.710022,648.710022,515000
03/06/2003,641.73999,643.690002,633.559998,636.940002,636.940002,494600
04/06/2003,642.349976,642.789978,632.469971,640.27002,640.27002,442200
05/06/2003,647.719971,648.349976,641.580017,642.380005,642.380005,521600
06/06/2003,null,null,null,null,null,null
09/06/2003,640.580017,651.159973,638.309998,650.349976,650.349976,351400
10/06/2003,645.409973,652.900024,644.179993,649.75,649.75,361400
11/06/2003,651.929993,657.919983,650.27002,651.289978,651.289978,497400
12/06/2003,658.429993,661.890015,653.72998,657.950012,657.950012,612000
13/06/2003,663.099976,670.200012,655.76001,665.23999,665.23999,503000
16/06/2003,661.599976,664.01001,655.859985,657.820007,657.820007,432800
17/06/2003,673.76001,677.580017,670.330017,674.659973,674.659973,661600
18/06/2003,673.840027,681.380005,672.52002,675.75,675.75,584000
19/06/2003,681.030029,690.590027,679.059998,690.48999,690.48999,588400
20/06/2003,684.039978,690.700012,683.76001,686.219971,686.219971,534600
23/06/2003,685.969971,686.599976,673.330017,674.590027,674.590027,472000
24/06/2003,664.400024,665.630005,659.77002,664.01001,664.01001,451400
25/06/2003,665.97998,674.960022,665.880005,674.030029,674.030029,505200
26/06/2003,668.320007,679.570007,667.719971,675.75,675.75,462000
27/06/2003,682.140015,686.179993,675.47998,677.280029,677.280029,486200
30/06/2003,673.659973,674.900024,666.909973,669.929993,669.929993,320800
01/07/2003,666.450012,674.75,663.349976,674.75,674.75,344600
02/07/2003,682.570007,687.039978,680.679993,685.799988,685.799988,482600
03/07/2003,696.539978,699.340027,684.940002,686.830017,686.830017,544400
04/07/2003,687.030029,693.950012,684.640015,693.25,693.25,442800
07/07/2003,699.320007,704.309998,696.76001,704.289978,704.289978,439400
08/07/2003,715.539978,715.799988,706.119995,708.340027,708.340027,568600
09/07/2003,708.549988,710.280029,704.340027,705.5,705.5,543800
10/07/2003,701.429993,710.26001,700.48999,700.51001,700.51001,577800
11/07/2003,694.140015,704.539978,691.590027,704.150024,704.150024,560400
14/07/2003,709.090027,720.590027,705.400024,720.099976,720.099976,559600
15/07/2003,723.080017,724.530029,712.359985,713.450012,713.450012,719800
16/07/2003,720.890015,722.849976,709.549988,716.47998,716.47998,589400
17/07/2003,null,null,null,null,null,null
18/07/2003,700.52002,707.429993,697.669983,699.349976,699.349976,546200
21/07/2003,699.119995,702.840027,692.119995,693.5,693.5,662600
22/07/2003,691.429993,699.98999,691.429993,699.700012,699.700012,707400
23/07/2003,702.710022,703.820007,693.039978,695.73999,695.73999,571600
24/07/2003,693.150024,705.530029,690.590027,702.940002,702.940002,732800
25/07/2003,698.530029,705.599976,696.640015,705.090027,705.090027,489000
28/07/2003,715.440002,719.210022,714.419983,717.799988,717.799988,467000
29/07/2003,718.419983,722.469971,715.01001,722.330017,722.330017,566800
30/07/2003,721.659973,724.22998,714.070007,714.150024,714.150024,502200
31/07/2003,716.5,718.48999,710.01001,713.52002,713.52002,388800
01/08/2003,718.840027,728.380005,718.25,727.26001,727.26001,457000
04/08/2003,719.570007,724.169983,717.460022,718.539978,718.539978,439400
05/08/2003,723.150024,726.299988,720.640015,721.840027,721.840027,481000
06/08/2003,710.869995,713.320007,705.859985,707.880005,707.880005,464400
07/08/2003,709.570007,709.820007,703.049988,709.809998,709.809998,412200
08/08/2003,710.539978,712.309998,704.140015,704.140015,704.140015,418400
11/08/2003,700.409973,704.590027,693.700012,704.580017,704.580017,398600
12/08/2003,707.01001,708.080017,699.940002,701.299988,701.299988,366200
13/08/2003,705.580017,713.809998,704.929993,713.080017,713.080017,408000
14/08/2003,714.200012,727.01001,713.460022,727.01001,727.01001,483000
15/08/2003,null,null,null,null,null,null
18/08/2003,728.919983,734.809998,727.559998,730.099976,730.099976,498400
19/08/2003,745.650024,745.77002,738,740.130005,740.130005,615000
20/08/2003,740.440002,745.030029,736.640015,737.200012,737.200012,498000
21/08/2003,741.700012,754.340027,741.700012,754.340027,754.340027,534400
22/08/2003,754.880005,759.150024,751.700012,754.719971,754.719971,506600
25/08/2003,754.169983,760.849976,752.340027,756.72998,756.72998,419600
26/08/2003,754.22998,755.630005,749.200012,753,753,426800
27/08/2003,757.719971,763.98999,756.039978,758.97998,758.97998,497000
28/08/2003,763.460022,765.27002,749.340027,752.809998,752.809998,461000
29/08/2003,756.76001,760.090027,746.919983,759.469971,759.469971,431200
01/09/2003,763.219971,765.640015,759.359985,764.109985,764.109985,370600
02/09/2003,768.429993,768.909973,763.340027,766.5,766.5,493000
03/09/2003,770.869995,771.780029,763.349976,766.320007,766.320007,425000
04/09/2003,768.099976,769.97998,763.869995,764.150024,764.150024,407000
05/09/2003,766.429993,768.900024,759.809998,761.549988,761.549988,376800
08/09/2003,759.48999,761.909973,756.01001,760.25,760.25,343400
09/09/2003,763.359985,775.880005,763.359985,767.460022,767.460022,408400
10/09/2003,null,null,null,null,null,null
11/09/2003,null,null,null,null,null,null
12/09/2003,null,null,null,null,null,null
15/09/2003,764.679993,767.27002,753.609985,753.609985,753.609985,411200
16/09/2003,751.950012,764.119995,751.530029,763.630005,763.630005,479400
17/09/2003,771.609985,772.349976,764.460022,766.590027,766.590027,469800
18/09/2003,768.390015,769.280029,756.72998,758.179993,758.179993,411600
19/09/2003,766.22998,767.049988,745.159973,748.25,748.25,443000
22/09/2003,741.539978,741.679993,714.75,714.890015,714.890015,426400
23/09/2003,713.669983,719.710022,702.309998,718.840027,718.840027,475600
24/09/2003,721,725.48999,715.859985,724.700012,724.700012,419800
25/09/2003,707.580017,714.559998,699.830017,713.52002,713.52002,412800
26/09/2003,704.01001,711.5,697.130005,697.400024,697.400024,431800
29/09/2003,697.26001,698.77002,688.070007,696.059998,696.059998,380000
30/09/2003,701.75,709.159973,697.52002,697.52002,697.52002,461200
01/10/2003,690.469971,704.289978,688.619995,704.289978,704.289978,434200
02/10/2003,716.27002,718.359985,708.030029,715.23999,715.23999,451400
03/10/2003,null,null,null,null,null,null
06/10/2003,723.469971,726.77002,719.330017,723.130005,723.130005,393200
07/10/2003,725.210022,727.369995,722.380005,727.090027,727.090027,402800
08/10/2003,731.119995,731.450012,721.289978,722.76001,722.76001,316800
09/10/2003,723.130005,736.159973,722.940002,736.159973,736.159973,603000
10/10/2003,735.25,759.599976,735.25,757.890015,757.890015,445800
13/10/2003,754.5,764.330017,747.02002,757.02002,757.02002,453800
14/10/2003,763.619995,772.289978,762.960022,766.52002,766.52002,529600
15/10/2003,771.380005,773.130005,759.859985,764.22998,764.22998,462600
16/10/2003,759.119995,776.969971,758.070007,776.969971,776.969971,519800
17/10/2003,776.98999,783.080017,767.75,767.75,767.75,519200
20/10/2003,766.330017,777.969971,765.130005,776.440002,776.440002,473200
21/10/2003,780.559998,785.02002,772.909973,779.890015,779.890015,448400
22/10/2003,780.539978,784.140015,773.299988,779.280029,779.280029,486400
23/10/2003,764.359985,768.309998,750.159973,754.140015,754.140015,428600
24/10/2003,752.309998,759.549988,743.380005,748.169983,748.169983,362600
27/10/2003,752.820007,761.609985,750.5,761.609985,761.609985,412800
28/10/2003,760.799988,782.309998,759.559998,775.359985,775.359985,491600
29/10/2003,787.609985,793.349976,779.659973,779.659973,779.659973,568000
30/10/2003,784.780029,787.820007,778.419983,785.940002,785.940002,471800
31/10/2003,787.950012,789.460022,775.380005,782.359985,782.359985,484400
03/11/2003,783.080017,793.530029,778.039978,791.960022,791.960022,434400
04/11/2003,800.419983,802.659973,790.98999,796.059998,796.059998,606400
05/11/2003,796.359985,806.789978,794.580017,805.51001,805.51001,604200
06/11/2003,809.919983,811.969971,790.039978,790.039978,790.039978,610800
07/11/2003,796.580017,804.049988,789.969971,804.049988,804.049988,469000
10/11/2003,800.97998,802.320007,788.650024,796.559998,796.559998,537200
11/11/2003,788.340027,790.109985,782.030029,787.77002,787.77002,504200
12/11/2003,788.909973,798.330017,786,796.309998,796.309998,509200
13/11/2003,805.789978,813.109985,803.929993,813.109985,813.109985,510400
14/11/2003,809.940002,818.340027,807.669983,809.890015,809.890015,597600
17/11/2003,803.47998,803.950012,790.140015,794.469971,794.469971,504200
18/11/2003,794.23999,801.200012,787.599976,800.969971,800.969971,642400
19/11/2003,785.280029,785.280029,769.429993,771.700012,771.700012,717200
20/11/2003,775.190002,778.099976,763.669983,769.450012,769.450012,605200
21/11/2003,764.119995,777.960022,762.359985,770.780029,770.780029,625000
24/11/2003,765.820007,769.599976,752.140015,753.650024,753.650024,578000
25/11/2003,768.099976,770.280029,761.97998,768.109985,768.109985,526400
26/11/2003,769.76001,783.799988,769.299988,782.650024,782.650024,532200
27/11/2003,783.130005,784.859985,776.400024,781.679993,781.679993,502400
28/11/2003,783.169983,797.070007,783.169983,796.179993,796.179993,597600
01/12/2003,796.359985,811.48999,790.799988,807.390015,807.390015,585000
02/12/2003,813.48999,813.950012,806.299988,807.780029,807.780029,532000
03/12/2003,807.169983,816.02002,801.080017,808.340027,808.340027,440600
04/12/2003,805.099976,809.679993,800.309998,805.130005,805.130005,494000
05/12/2003,802.710022,802.859985,789.409973,789.409973,789.409973,426600
08/12/2003,780.22998,791.77002,777.080017,784.799988,784.799988,340000
09/12/2003,790.52002,793.130005,784.599976,787.349976,787.349976,398000
10/12/2003,774.530029,794.640015,774.039978,794.640015,794.640015,454600
11/12/2003,797.119995,805.809998,791.130005,791.130005,791.130005,424800
12/12/2003,806.419983,810.679993,801.330017,806.080017,806.080017,423400
15/12/2003,821.619995,824.26001,814.72998,822.159973,822.159973,404600
16/12/2003,807.320007,817.559998,804.169983,810.789978,810.789978,462800
17/12/2003,816.97998,817.390015,799.820007,800.090027,800.090027,479400
18/12/2003,803.599976,808.940002,797.460022,807.5,807.5,493000
19/12/2003,814.890015,817.5,809.169983,811.200012,811.200012,480400
22/12/2003,809.570007,815.549988,804.530029,804.539978,804.539978,345000
23/12/2003,809.900024,812.75,801.619995,801.880005,801.880005,406000
24/12/2003,808.409973,808.580017,792.369995,792.549988,792.549988,503600
25/12/2003,null,null,null,null,null,null
26/12/2003,791.390015,794.780029,786.109985,788.849976,788.849976,414200
29/12/2003,779.23999,792.440002,779.23999,792.440002,792.440002,282400
30/12/2003,802.5,811.890015,800.150024,810.710022,810.710022,385800
31/12/2003,null,null,null,null,null,null
01/01/2004,null,null,null,null,null,null
02/01/2004,816.26001,821.869995,813.630005,821.26001,821.26001,307400
05/01/2004,817.280029,825.429993,816.549988,824.099976,824.099976,408200
06/01/2004,831.26001,831.26001,819.530029,823.429993,823.429993,484000
07/01/2004,826.080017,831.070007,825.22998,827.070007,827.070007,404600
08/01/2004,831.099976,839.280029,824.150024,824.150024,824.150024,428800
09/01/2004,835.419983,849.5,835.049988,845.27002,845.27002,543200
12/01/2004,843.960022,853.5,840.109985,850.789978,850.789978,444000
13/01/2004,855.419983,855.450012,844.820007,848.429993,848.429993,400200
14/01/2004,847.27002,855.289978,844.549988,849.619995,849.619995,453000
15/01/2004,849.02002,852.190002,841.840027,845.659973,845.659973,388400
16/01/2004,853.669983,854.460022,845.400024,847.950012,847.950012,425000
19/01/2004,854.960022,859.340027,851.340027,856.799988,856.799988,404200
20/01/2004,854.030029,864.26001,853.049988,861.369995,861.369995,364449900
21/01/2004,null,null,null,null,null,null
22/01/2004,null,null,null,null,null,null
23/01/2004,null,null,null,null,null,null
26/01/2004,867.650024,871.940002,861.820007,869.039978,869.039978,494000
27/01/2004,873.609985,873.609985,860.880005,863.030029,863.030029,437800
28/01/2004,860.369995,869.210022,859.080017,859.590027,859.590027,432800
29/01/2004,851.700012,854.820007,847.97998,853.469971,853.469971,365400
30/01/2004,854.210022,859.130005,846.049988,848.5,848.5,447400
02/02/2004,850.280029,855.429993,847.73999,854.890015,854.890015,425200
03/02/2004,853.130005,853.130005,837.630005,839.869995,839.869995,462000
04/02/2004,838.52002,842.599976,834.700012,835.5,835.5,378600
05/02/2004,835.77002,842.440002,834.72998,840.919983,840.919983,636000
06/02/2004,842.159973,853.580017,839.429993,850.22998,850.22998,541600
09/02/2004,860.900024,866.869995,859.580017,864.77002,864.77002,475200
10/02/2004,866.059998,869.619995,862.849976,866.799988,866.799988,450000
11/02/2004,870.539978,877.719971,870.23999,876.340027,876.340027,475400
12/02/2004,882.039978,882.390015,872.27002,877.950012,877.950012,444200
13/02/2004,876.059998,883.349976,870.080017,882.179993,882.179993,385400
16/02/2004,879.22998,885.650024,876.559998,881.280029,881.280029,438000
17/02/2004,884.150024,888.72998,880.869995,884.799988,884.799988,435800
18/02/2004,889.22998,890.51001,877.099976,877.099976,877.099976,370600
19/02/2004,880.679993,884.890015,874.75,881.650024,881.650024,734800
20/02/2004,875.76001,879.630005,872.419983,877.48999,877.48999,475400
23/02/2004,874.929993,881.429993,867.98999,877.52002,877.52002,476200
24/02/2004,872.450012,876.710022,864.340027,864.590027,864.590027,549400
25/02/2004,865.219971,870.030029,862.969971,866.869995,866.869995,524600
26/02/2004,870.309998,873.150024,861.77002,864.859985,864.859985,522800
27/02/2004,865.51001,883.419983,861.859985,883.419983,883.419983,458600
01/03/2004,null,null,null,null,null,null
02/03/2004,892.570007,899.98999,892.380005,899.210022,899.210022,489000
03/03/2004,897.48999,900.440002,895.52002,895.809998,895.809998,554800
04/03/2004,898.159973,908.820007,896.76001,907.429993,907.429993,589000
05/03/2004,907.210022,909.080017,904.01001,905.380005,905.380005,515800
08/03/2004,909.150024,910.669983,899.070007,900.099976,900.099976,506600
09/03/2004,891.099976,893.72998,888.460022,891.580017,891.580017,474400
10/03/2004,887.109985,890.330017,874.580017,876.02002,876.02002,457400
11/03/2004,869.669983,878.099976,866.330017,869.929993,869.929993,468800
12/03/2004,866.719971,867.349976,822.049988,848.799988,848.799988,655600
15/03/2004,855.840027,857.960022,848.22998,852.26001,852.26001,383600
16/03/2004,843.830017,850.150024,838.109985,850.130005,850.130005,440200
17/03/2004,858.150024,872.780029,857.289978,872.380005,872.380005,524400
18/03/2004,879.219971,879.559998,869.090027,872.820007,872.820007,488400
19/03/2004,874.570007,883.330017,868.969971,883.330017,883.330017,425000
22/03/2004,878.619995,881,862.630005,863.690002,863.690002,371600
23/03/2004,854.919983,868.98999,849.76001,866.169983,866.169983,383800
24/03/2004,860.390015,867.150024,856.539978,861.719971,861.719971,311000
25/03/2004,862.299988,868.780029,849.559998,853.380005,853.380005,357200
26/03/2004,866.289978,873.01001,861.630005,863.950012,863.950012,304000
29/03/2004,868.099976,878.369995,867.210022,874.669983,874.669983,335600
30/03/2004,879.409973,879.409973,870.859985,873.460022,873.460022,287800
31/03/2004,881.75,883.880005,868.409973,880.5,880.5,327600
01/04/2004,878.780029,883.22998,875.090027,882.75,882.75,294600
02/04/2004,886.090027,889.599976,882.820007,883.690002,883.690002,541800
05/04/2004,null,null,null,null,null,null
06/04/2004,899.429993,906.429993,898,906.190002,906.190002,491600
07/04/2004,906.780029,915.130005,903.23999,909.929993,909.929993,528200
08/04/2004,913.52002,916.859985,908.070007,916.859985,916.859985,431800
09/04/2004,910.47998,910.47998,901.23999,905.440002,905.440002,352200
12/04/2004,905.440002,926.070007,905.440002,918.859985,918.859985,366200
13/04/2004,925.190002,927.669983,916.200012,917.630005,917.630005,469000
14/04/2004,909.950012,919.380005,907.359985,916.309998,916.309998,407157000
15/04/2004,null,null,null,null,null,null
16/04/2004,903.840027,908.719971,897.72998,898.880005,898.880005,391800
19/04/2004,900.47998,902.099976,891.27002,902.099976,902.099976,476200
20/04/2004,909.909973,919.130005,902.469971,918.900024,918.900024,456800
21/04/2004,910.679993,931.210022,910.679993,929.950012,929.950012,554000
22/04/2004,931.090027,933.840027,921.969971,924.01001,924.01001,519800
23/04/2004,938.25,939.52002,929.799988,936.059998,936.059998,480400
26/04/2004,935.01001,935.280029,919.27002,919.73999,919.73999,388000
27/04/2004,918.820007,921.419983,911.559998,915.469971,915.469971,435400
28/04/2004,917.320007,919.859985,901.820007,901.830017,901.830017,373400
29/04/2004,890.609985,896.450012,872.630005,875.409973,875.409973,442800
30/04/2004,867.98999,875.51001,854.390015,862.840027,862.840027,378800
03/05/2004,863.030029,867.25,856.840027,866.109985,866.109985,331800
04/05/2004,871.570007,876.299988,865.679993,867.47998,867.47998,376800
05/05/2004,null,null,null,null,null,null
06/05/2004,864.52002,865.099976,836.150024,837.679993,837.679993,359600
07/05/2004,837.72998,843.01001,819.609985,838.73999,838.73999,372000
10/05/2004,831.099976,831.369995,771.309998,790.679993,790.679993,403000
11/05/2004,789.539978,802.289978,776.719971,791.02002,791.02002,363000
12/05/2004,802.880005,820.719971,801.280029,817.090027,817.090027,387200
13/05/2004,815.280029,816.26001,790.130005,790.130005,790.130005,395000
14/05/2004,798.799988,802.320007,759.650024,768.460022,768.460022,372400
17/05/2004,766.559998,774.390015,723.51001,728.97998,728.97998,371600
18/05/2004,724.679993,748.26001,716.950012,741.98999,741.98999,383600
19/05/2004,752.5,784.140015,751.590027,777.950012,777.950012,379600
20/05/2004,766.039978,782.919983,757.48999,767.789978,767.789978,357400
21/05/2004,780.98999,786.359985,768.630005,786.359985,786.359985,324200
24/05/2004,795.98999,802.039978,790.72998,799.640015,799.640015,302800
25/05/2004,791.380005,791.669983,776.710022,784.059998,784.059998,331800
26/05/2004,null,null,null,null,null,null
27/05/2004,802.400024,810.690002,797.109985,802.460022,802.460022,293000
28/05/2004,811.539978,816.640015,805.210022,816.51001,816.51001,357800
31/05/2004,811.460022,811.590027,793.77002,803.840027,803.840027,288400
01/06/2004,807.549988,817,804.309998,815.77002,815.77002,315800
02/06/2004,808.840027,811.590027,797.679993,804.390015,804.390015,263400
03/06/2004,810.97998,812.539978,770.059998,770.059998,770.059998,465600
04/06/2004,772.940002,781.960022,764.929993,780.73999,780.73999,421800
07/06/2004,788.409973,809.51001,788.409973,809.450012,809.450012,390600
08/06/2004,817.109985,820.869995,804.429993,809.309998,809.309998,356000
09/06/2004,816.929993,820.679993,794.099976,794.530029,794.530029,603600
10/06/2004,785.830017,794.159973,776.609985,782.299988,782.299988,444600
11/06/2004,780.159973,780.409973,748.340027,751.530029,751.530029,458800
14/06/2004,744.25,761.289978,737.650024,738.789978,738.789978,378000
15/06/2004,747.539978,752.539978,729.059998,752.099976,752.099976,481800
16/06/2004,756.330017,769.659973,746.47998,752.340027,752.340027,369800
17/06/2004,756.919983,760.099976,742.469971,760.090027,760.090027,361000
18/06/2004,751.690002,754.049988,732.890015,741.72998,741.72998,379800
21/06/2004,745.219971,758.580017,743.690002,749.299988,749.299988,376000
22/06/2004,744.859985,749.26001,732.789978,746.47998,746.47998,327200
23/06/2004,753.280029,755.880005,737.22998,738.929993,738.929993,368600
24/06/2004,752.640015,763.419983,747.51001,763.130005,763.130005,373200
25/06/2004,763.02002,780,760.570007,779.030029,779.030029,305400
28/06/2004,777.849976,780.309998,764.289978,770.950012,770.950012,279400
29/06/2004,766.820007,780.570007,763.340027,778.719971,778.719971,295000
30/06/2004,783.23999,787.599976,777.72998,785.789978,785.789978,400200
01/07/2004,784.849976,792.77002,776.349976,778.030029,778.030029,315000
02/07/2004,764.380005,764.539978,754.26001,755.419983,755.419983,431800
05/07/2004,754.159973,758.719971,744.390015,756.719971,756.719971,401000
06/07/2004,753.140015,763.929993,751.26001,758.469971,758.469971,400200
07/07/2004,742.210022,761.929993,735.719971,761.880005,761.880005,395000
08/07/2004,753.679993,759.710022,743.640015,743.640015,743.640015,346200
09/07/2004,745.090027,751.919983,741.26001,747.460022,747.460022,309400
12/07/2004,752.710022,757.900024,740.97998,746.27002,746.27002,334200
13/07/2004,753.030029,753.210022,740.159973,750.950012,750.950012,397600
14/07/2004,745.429993,751.599976,734.849976,736.570007,736.570007,331200
15/07/2004,735.849976,739.070007,720.919983,732.73999,732.73999,369200
16/07/2004,728.369995,741.409973,717.77002,739.390015,739.390015,348200
19/07/2004,730.580017,750.400024,729.570007,750.400024,750.400024,267800
20/07/2004,742.23999,745.409973,737,737,737,335000
21/07/2004,750.590027,756.440002,747.890015,753.320007,753.320007,422800
22/07/2004,738.97998,744.5,733.409973,742.630005,742.630005,435200
23/07/2004,742.51001,743.650024,733.73999,737.51001,737.51001,337000
26/07/2004,730.150024,739.559998,729.799988,736.210022,736.210022,308000
27/07/2004,735.219971,739.599976,726.710022,738.51001,738.51001,369000
28/07/2004,747.02002,748.820007,740.190002,744.419983,744.419983,420800
29/07/2004,742.580017,742.580017,730.469971,730.609985,730.609985,326200
30/07/2004,737.919983,741.320007,734.150024,735.340027,735.340027,288600
02/08/2004,730.609985,730.640015,719.590027,719.590027,719.590027,282200
03/08/2004,726.880005,728.130005,722.460022,726.440002,726.440002,301600
04/08/2004,719.609985,729.409973,713.98999,729.409973,729.409973,283800
05/08/2004,730.640015,743.369995,726.869995,743.349976,743.349976,394200
06/08/2004,733.76001,745.049988,733.23999,733.950012,733.950012,312600
09/08/2004,728.659973,742.609985,724.5,742.130005,742.130005,274600
10/08/2004,738.919983,748.630005,738.359985,748.619995,748.619995,338000
11/08/2004,752.599976,758.609985,751.26001,753.059998,753.059998,378400
12/08/2004,755.429993,767.030029,753.669983,766.700012,766.700012,321800
13/08/2004,762.809998,777.840027,761.609985,776.02002,776.02002,372600
16/08/2004,774.289978,777.960022,767.26001,773.849976,773.849976,307800
17/08/2004,782.590027,783.47998,768.76001,771.030029,771.030029,302600
18/08/2004,772.840027,776.150024,768.940002,773.190002,773.190002,332400
19/08/2004,780.26001,789.780029,780.26001,788.530029,788.530029,383400
20/08/2004,785.820007,789.22998,783.059998,787.640015,787.640015,295800
23/08/2004,792.5,796.840027,783.5,787.650024,787.650024,255400
24/08/2004,791.380005,793.5,781.460022,792.340027,792.340027,267200
25/08/2004,791,804.830017,790.169983,803.969971,803.969971,262600
26/08/2004,808.109985,813.77002,808.109985,810.210022,810.210022,285600
27/08/2004,812.650024,814.049988,806.75,810.299988,810.299988,307400
30/08/2004,811.549988,815.049988,802.75,805.190002,805.190002,333600
31/08/2004,800.619995,805.26001,797.619995,803.570007,803.570007,346400
01/09/2004,803.51001,817.369995,801.580017,817.359985,817.359985,345000
02/09/2004,818.690002,823.830017,815.73999,823.830017,823.830017,394200
03/09/2004,826,826.26001,814.090027,820.690002,820.690002,398400
06/09/2004,823.640015,824.97998,817.179993,824.210022,824.210022,357200
07/09/2004,822.289978,824.960022,817.679993,818.799988,818.799988,436800
08/09/2004,820.179993,828.380005,815.330017,815.849976,815.849976,391400
09/09/2004,815.650024,823.190002,809.030029,821.880005,821.880005,452800
10/09/2004,826.059998,837.369995,816.640015,836.340027,836.340027,354400
13/09/2004,842.150024,852.059998,841.409973,851.909973,851.909973,397000
14/09/2004,857.73999,859.929993,848.080017,851.419983,851.419983,439600
